Identifier,Grade,Grade_Ground_Truth,Centering,Centering_Ground_Truth,Surface,Surface_Ground_Truth,Corners,Corners_Ground_Truth,Edges,Edges_Ground_Truth
3769581031,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.5,9.0,9.5
3769581033,9.0,9.5,9.5,9.0,8.0,9.5,9.5,9.5,9.0,9.5
3769581035,9.0,9.5,9.5,9.0,8.0,9.5,9.5,9.5,9.0,9.5
3769581040,9.0,9.5,9.5,9.0,8.0,9.5,9.5,10.0,9.0,9.5
3769581045,9.0,9.0,9.0,9.0,8.0,9.0,9.5,9.5,9.0,9.5
3769581046,9.0,9.0,9.0,9.0,8.0,9.5,9.0,9.0,9.0,9.5
3769581074,9.0,9.0,9.0,9.0,8.0,9.5,9.5,9.5,9.0,9.0
3769581080,9.0,9.0,9.0,9.0,8.0,9.0,9.5,10.0,9.0,9.5
3769581082,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3769581083,9.0,9.5,9.0,9.5,8.0,9.5,9.5,10.0,9.0,9.5
3769581084,9.0,9.0,9.0,9.0,8.0,9.0,9.5,10.0,9.0,9.5
3769581092,9.0,9.5,9.0,9.5,8.0,9.0,9.5,9.5,9.0,9.5
3769581094,9.0,8.5,9.0,9.5,7.5,8.5,9.0,8.5,9.0,8.5
3769581096,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.0,8.0,8.5
3769581097,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.0,8.5
3769581101,8.5,8.5,9.0,8.0,8.0,9.0,8.5,8.5,8.0,9.0
3769581109,8.5,9.0,9.0,9.0,8.0,8.5,8.0,9.0,8.5,9.0
3769581116,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.0
3769581120,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0,9.0
3769581121,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,8.5
3769581124,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0,9.0
3769581125,8.5,9.0,9.0,9.0,8.0,8.5,8.0,9.0,8.5,9.5
3769581129,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.5
3769581138,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.0
3769581140,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,9.0,9.0
3769581142,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.0
3769581143,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.5
3769581149,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.0
3769581152,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,8.5
3769581153,8.5,8.5,9.0,9.0,8.0,9.0,8.5,8.5,8.5,8.5
3769581155,8.5,8.5,9.0,9.0,8.0,8.5,8.0,9.0,9.0,8.5
3769581163,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.0
3769581167,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.5,8.5
3769581170,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.5
3769581173,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.0
3769581175,9.0,8.5,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.5
3769581178,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.0
3769581182,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0,9.5
3769581186,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0,9.5
3769581188,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.5
3769581194,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.5,8.0,9.5
3769581197,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.0
3769581200,8.5,9.0,9.0,9.0,8.0,8.5,8.5,9.0,8.5,9.0
3769581202,8.5,9.0,9.0,9.0,8.0,9.0,8.0,8.5,8.5,9.0
3769581204,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.5,9.0
3769581207,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.5
3769581212,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.0,9.0
3769581216,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.0
3769581219,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,8.5,9.0
3769581220,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.0
3772520001,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3772520003,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3772520004,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,8.5,9.0
3772520007,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3772520009,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3772520013,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3772520017,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0
3772520018,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3772520024,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.0
3772520045,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.0,8.5,9.0
3772520050,9.0,8.5,9.0,8.5,9.0,9.0,9.0,9.0,9.0,8.5
3772520054,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3772520056,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3772520060,9.0,8.5,9.0,8.5,9.0,9.0,9.0,9.0,9.0,8.5
3773489008,9.0,8.5,9.0,9.5,8.5,8.0,9.0,9.0,9.0,9.0
3773489009,9.0,9.0,9.5,9.0,8.0,8.5,9.0,9.0,9.0,9.0
3773489014,9.0,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0
3773489015,9.0,8.5,9.0,9.5,9.0,8.0,9.0,9.0,9.0,8.5
3773489019,9.0,8.0,9.0,8.5,9.0,7.5,9.0,8.5,9.0,8.5
3773489030,9.0,8.0,9.0,9.0,9.0,8.5,9.0,8.0,9.0,8.0
3773489032,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.0,9.0
3773489043,9.0,8.0,9.0,9.0,8.5,7.5,8.5,8.0,8.5,8.5
3773489052,8.5,8.5,9.0,8.5,8.0,8.5,8.5,9.0,8.5,9.0
3773489061,8.5,8.5,9.0,8.5,8.0,8.5,8.5,8.0,8.5,8.5
3773489062,8.5,9.0,9.0,9.0,8.0,8.5,8.5,9.0,8.0,9.0
3773489064,8.0,8.0,9.0,8.5,8.0,7.5,8.0,9.0,8.0,9.0
3773489065,8.5,7.5,9.0,9.0,8.0,6.5,8.5,8.0,8.5,7.5
3773489070,8.0,5.5,9.0,9.0,8.0,4.5,8.0,8.5,8.0,9.0
3773489074,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,8.5
3773489080,9.0,7.5,9.0,9.0,8.5,6.5,8.5,9.0,8.5,8.5
3773489086,9.0,8.5,9.0,9.0,8.0,8.5,8.5,8.5,9.0,9.0
3773489087,9.0,7.5,9.0,9.0,8.5,6.5,8.5,9.0,9.0,8.5
3773489089,8.5,8.0,9.0,8.5,8.0,7.5,8.5,9.0,8.5,9.0
3773489102,8.5,8.5,9.0,8.5,8.0,8.5,8.5,9.0,8.5,8.5
3773489105,8.5,7.0,9.0,9.0,8.0,6.0,8.5,8.5,8.5,8.0
3773489122,8.0,9.0,9.0,9.0,7.0,8.5,8.5,9.0,8.5,9.0
3773489127,8.5,8.0,9.0,8.5,8.0,7.0,8.5,9.0,8.0,8.5
3773489136,8.5,8.5,9.0,8.5,8.0,8.5,8.5,9.0,8.5,9.0
3773489153,9.0,8.5,9.0,9.0,9.0,8.0,9.0,9.5,8.5,9.0
3773489155,9.0,9.0,9.5,9.0,8.5,9.0,9.5,9.0,9.0,8.5
3773489157,9.0,7.5,9.0,9.0,8.5,7.5,9.5,7.5,9.0,8.0
3773502001,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.5,9.5
3773502002,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,8.0
3773502005,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.0
3773502012,9.0,7.0,9.0,9.0,8.0,8.0,8.5,7.0,9.0,7.0
3773502014,8.0,9.0,9.0,8.5,6.0,9.0,9.0,9.5,8.5,9.5
3773502019,8.5,9.0,9.0,9.0,6.5,9.0,9.0,9.5,9.0,8.5
3773502021,8.0,9.0,9.0,9.0,6.0,9.0,9.0,9.5,8.5,9.5
3773502022,8.0,9.0,9.0,9.0,6.0,9.0,9.0,9.0,8.0,9.5
3773502024,8.0,9.0,9.0,9.0,6.0,9.0,9.0,9.5,8.5,9.5
3773502032,9.0,9.0,9.5,9.0,7.5,9.0,9.5,9.0,9.0,9.5
3773954002,8.0,8.5,9.0,9.0,7.5,8.0,8.0,8.5,8.5,9.0
3773954007,8.5,8.5,9.0,9.5,7.0,9.0,9.0,8.5,8.5,8.5
3773954012,8.5,6.0,9.0,8.0,7.0,5.0,9.0,7.5,8.5,7.0
3773954013,8.0,5.0,9.0,8.5,6.0,4.0,9.0,8.0,8.5,7.5
3773954015,8.0,5.5,9.0,9.5,7.0,4.5,8.0,8.0,8.0,8.0
3773954016,8.5,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.5,9.0
3773954017,8.0,5.5,9.0,9.5,7.0,4.5,8.0,7.0,8.5,6.5
3774443003,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.5
3774443005,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.5
3774443007,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3774443015,9.0,9.0,9.0,9.0,8.5,9.0,9.0,10.0,9.0,9.5
3774443018,9.0,8.0,9.0,9.0,8.0,8.5,8.5,7.5,9.0,9.0
3774443020,8.5,7.5,9.0,9.0,7.0,6.5,9.0,9.0,8.5,9.5
3774443023,8.5,9.0,9.0,9.0,7.0,8.5,9.0,9.5,9.0,9.5
3774443024,9.0,9.0,9.0,9.0,8.0,8.5,9.0,9.5,9.0,9.5
3774443036,9.0,8.5,9.0,9.0,8.0,8.5,9.0,8.5,9.0,9.0
3774443037,9.0,7.5,9.0,9.0,8.0,6.5,9.0,9.5,9.0,9.5
3774443038,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,9.0,9.0
3774443047,9.0,9.0,9.0,9.0,8.5,8.5,9.0,9.5,9.0,9.0
3774443050,9.0,7.5,9.0,9.0,8.5,7.5,8.5,8.0,8.5,7.5
3774443054,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.5
3774443057,9.0,8.5,9.0,9.0,8.5,8.0,9.0,8.5,8.5,9.5
3774443059,9.0,9.0,9.0,9.5,9.0,9.0,9.0,8.5,9.0,9.0
3774443060,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.5
3774443062,9.0,9.5,9.0,9.5,9.0,9.5,9.5,9.5,9.0,10.0
3774443063,9.0,9.5,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.5
3774443076,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3774443080,9.0,9.0,9.5,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3774443083,9.0,9.0,9.5,9.0,8.5,9.0,9.5,9.5,9.0,9.0
3774443090,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,10.0
3774443091,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.5,8.5,9.5
3774443093,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3774443097,9.0,8.5,9.0,9.5,9.0,8.0,9.5,9.5,9.0,9.5
3774443115,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.5
3774443119,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.5,9.0
3774443121,9.0,8.5,9.0,8.5,8.0,9.0,9.0,8.5,9.0,9.0
3774443124,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,9.5
3774443128,9.0,8.5,9.0,9.0,8.5,8.5,9.0,8.5,9.0,9.5
3774443129,9.0,9.0,9.0,9.0,8.5,9.0,8.5,9.0,9.0,9.0
3774443133,9.0,9.0,9.0,9.0,8.5,9.0,8.5,8.5,8.5,9.0
3774443134,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.0
3774443135,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.5
3774443136,9.0,9.0,9.0,9.0,8.0,9.0,8.5,8.5,9.0,9.5
3774443138,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.5
3774443140,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,8.5,9.5
3774443142,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.0
3774443153,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,8.5,9.0
3774443158,9.0,8.5,9.0,9.0,8.0,8.5,8.5,8.5,9.0,9.5
3774443159,9.0,9.0,9.0,9.0,8.5,9.0,8.5,8.5,9.0,9.0
3774443163,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.5
3774443166,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.5
3774443169,9.0,9.0,9.0,9.0,8.0,8.5,8.5,9.0,9.0,9.5
3774443173,9.0,8.5,9.0,9.0,8.5,8.5,8.5,8.5,9.0,9.5
3774443188,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,9.0,9.5
3774443193,9.0,9.0,9.0,9.0,8.5,8.5,8.5,9.0,9.0,9.5
3774443200,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,9.0,9.5
3774443201,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,9.0,9.5
3774443202,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5
3774443206,9.0,9.0,9.0,9.0,8.5,8.5,9.0,9.5,9.0,9.5
3774443207,9.0,8.5,9.0,9.0,8.5,8.0,9.0,8.5,9.0,9.0
3774443208,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,9.0,9.0
3774443219,9.0,8.5,9.0,9.0,8.0,8.5,8.5,8.5,9.0,9.0
3774443225,9.0,9.0,9.0,9.0,8.0,9.0,8.5,8.5,9.0,9.0
3774443228,9.0,9.0,9.0,9.0,8.0,9.0,8.5,8.5,9.0,9.0
3774443229,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,9.0,9.5
3774443230,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,9.0,9.5
3774443238,9.0,8.5,9.0,9.0,8.5,8.5,9.0,8.5,9.0,9.5
3774443240,9.0,8.5,9.0,9.0,8.0,8.5,9.0,8.5,9.0,9.5
3774443241,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,9.0,9.5
3774443243,9.0,8.5,9.0,9.0,8.0,8.5,9.0,8.5,9.0,9.5
3774443245,9.0,8.5,9.0,9.0,8.0,8.5,9.0,8.5,9.0,9.5
3774443247,9.0,8.5,9.0,9.0,8.5,8.5,9.0,8.5,9.0,9.5
3774443253,9.0,9.0,9.0,9.0,8.5,9.5,9.0,8.5,9.0,9.5
3774443254,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5
3774443258,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5
3774443260,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,9.5
3774443262,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5
3774443265,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,9.0,9.0
3774443285,9.0,9.0,9.0,9.0,8.0,8.5,9.0,9.0,9.0,9.5
3774443287,9.0,8.0,9.0,9.0,8.0,8.5,9.0,7.5,8.5,9.5
3774443289,9.0,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0
3774443298,9.0,8.5,9.0,9.0,8.0,8.5,8.5,8.5,9.0,9.0
3774443299,9.0,8.0,9.0,9.0,8.0,7.5,8.5,9.0,9.0,9.5
3774443303,8.5,8.5,9.0,8.5,8.0,8.5,8.5,8.5,8.5,9.0
3774443309,9.0,9.0,9.0,9.0,8.0,8.5,9.0,9.0,9.0,9.5
3774443310,9.0,8.5,9.0,9.0,8.0,8.5,9.0,8.5,9.0,9.5
3774443317,9.0,8.0,9.0,9.0,8.0,7.0,9.0,9.0,9.0,8.0
3774443321,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,9.0,9.5
3774443326,9.0,8.5,9.0,9.0,8.0,8.5,9.0,8.5,9.0,9.5
3774443331,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.5,9.0,9.5
3774443344,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.5
3774443347,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.5
3774443348,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0
3774443349,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5
3774443350,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.5
3774443353,9.0,8.5,9.0,9.0,8.5,8.5,9.0,8.5,9.0,8.5
3774443354,9.0,8.5,9.0,9.0,8.0,8.5,9.0,8.5,9.0,9.5
3774443357,9.0,8.5,9.0,9.0,8.5,8.5,9.0,8.5,9.0,9.5
3774443358,9.0,8.5,9.0,9.0,8.0,8.0,9.0,8.5,9.0,9.0
3774443363,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.0,9.5
3774443369,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.0,9.5
3774443372,9.0,8.5,9.0,9.0,8.5,8.0,9.0,8.5,9.0,9.0
3774443375,9.0,8.5,9.0,9.0,9.0,8.5,8.5,8.5,8.5,9.5
3774590002,9.0,7.5,9.0,8.5,9.0,6.5,9.0,9.0,9.0,9.0
3774590006,9.0,8.5,9.0,9.5,8.0,9.5,9.0,8.5,9.0,8.5
3774590007,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0
3776717029,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3776717033,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3776717034,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,10.0
3776717037,9.0,9.0,9.0,9.0,8.5,9.5,9.0,9.0,9.0,9.5
3776717046,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.5,9.0,9.5
3776717047,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3776717048,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.0,9.0,9.5
3776717062,9.0,9.5,9.5,9.5,8.5,9.0,9.0,9.5,9.0,9.5
3776717069,9.0,9.0,9.5,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3776717071,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5
3776717077,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.5,9.0,9.5
3776717079,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.0,9.0,9.5
3776717081,9.0,9.5,9.5,9.5,8.5,9.0,9.0,9.5,9.0,9.5
3776717082,9.0,9.5,9.5,9.5,9.0,9.0,9.0,9.5,9.0,9.5
3776717090,9.0,9.5,9.0,9.5,8.5,9.5,9.0,10.0,9.0,9.5
3776717092,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3776717097,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3776717110,8.5,9.0,9.0,9.0,7.0,9.0,9.0,9.5,8.5,9.5
3776717144,9.0,8.5,9.0,9.0,9.0,8.0,8.5,8.5,9.0,9.0
3776717145,9.0,5.5,9.0,9.0,8.5,4.5,8.5,5.5,9.0,7.0
3777340004,9.0,7.5,9.0,9.0,9.0,6.5,9.0,8.0,9.0,9.0
3777340006,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0
3777340013,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3777340014,9.0,9.0,9.0,9.5,8.0,8.5,9.0,9.0,8.5,9.0
3777340029,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0
3777340030,9.0,8.5,9.0,9.0,9.0,8.5,9.0,9.0,9.0,8.5
3777340031,9.0,8.5,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0
3777340032,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,9.0,8.5
3777340040,9.0,8.5,9.0,9.0,9.0,8.5,9.0,9.0,9.0,8.5
3777340041,9.0,8.5,9.0,9.0,8.5,8.0,8.5,8.5,9.0,9.0
3777864001,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3777864006,9.0,9.0,9.0,9.5,9.0,8.5,9.0,9.5,9.0,10.0
3777864010,8.0,6.0,9.0,9.5,7.5,5.0,8.0,9.5,8.0,9.0
3777864011,8.0,8.5,9.0,9.5,8.0,9.0,8.0,8.0,8.0,8.5
3777864016,9.0,7.0,9.0,9.0,8.5,7.0,9.0,7.0,9.0,8.0
3777864017,8.5,8.0,9.0,9.5,8.0,7.0,8.0,8.0,8.5,9.0
3779386009,8.0,9.0,9.0,9.5,7.0,9.0,8.5,9.0,8.5,9.0
3779386011,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,9.5
3779386012,8.0,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.0,9.5
3779386013,8.5,8.5,9.0,9.5,7.5,8.5,8.0,8.0,9.0,9.0
3779386014,8.5,8.5,9.0,9.0,8.0,9.0,8.5,8.0,8.5,9.0
3779386016,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,9.5
3779386018,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.0,8.5
3779386030,8.5,9.0,9.0,8.5,7.5,9.0,8.5,9.0,8.5,9.0
3779386031,8.5,9.0,9.0,9.0,7.5,9.5,8.5,9.0,9.0,9.5
3779386037,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.5,9.5
3779386039,8.0,8.5,9.0,8.5,7.0,9.0,8.0,9.0,8.5,8.5
3779386041,8.0,8.5,9.0,9.5,7.0,8.5,8.0,8.5,8.5,9.5
3779386043,8.0,8.5,9.0,9.5,7.5,9.0,8.0,8.0,8.5,8.5
3779386045,8.5,9.0,9.0,9.5,7.5,9.0,8.5,10.0,8.5,9.0
3779386046,9.0,9.0,9.0,8.5,8.0,9.0,8.5,10.0,9.0,10.0
3779640015,8.5,9.0,9.0,9.5,8.0,8.5,8.5,9.0,8.5,9.0
3779640024,8.0,7.0,9.0,9.5,8.0,6.0,8.0,7.5,8.0,7.5
3779640028,9.0,9.0,9.0,8.0,8.5,9.5,8.5,8.5,9.0,9.5
3779640031,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3779640034,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,9.5
3779640042,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3779640043,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,9.5
3779640056,9.0,8.0,9.0,8.5,9.0,8.0,9.0,9.0,9.0,8.0
3779640061,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.0,9.0,8.5
3779640068,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3779640069,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3779640070,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.5
3779640073,9.0,8.0,9.0,8.5,9.0,7.0,9.0,8.5,9.0,8.0
3779640076,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3779640078,9.0,8.5,9.0,9.0,9.0,8.0,9.0,9.5,9.0,9.5
3779640082,9.0,8.5,9.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5
3779640087,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0,9.5
3779640088,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.0
3779640096,9.0,7.5,9.0,8.5,9.0,6.5,9.0,9.5,8.5,8.5
3779640099,9.0,8.0,9.0,9.0,8.5,8.0,8.5,8.0,8.5,8.5
3779640101,9.0,8.0,9.0,9.5,8.5,9.0,8.5,7.5,8.5,8.0
3779640102,9.0,7.0,9.0,9.0,9.0,6.0,9.0,8.0,9.0,8.5
3779755002,9.0,9.5,9.0,9.5,8.5,9.0,9.5,10.0,9.0,10.0
3779755005,9.0,9.5,9.0,9.5,8.0,10.0,9.5,10.0,9.0,9.0
3779755008,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.0
3779755011,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.0
3779755012,9.0,8.5,9.0,8.5,9.0,8.5,9.0,10.0,9.0,9.0
3779755019,9.0,9.5,9.5,9.5,8.0,9.5,9.5,10.0,9.0,10.0
3779755021,9.0,9.5,9.5,9.5,8.0,9.5,9.5,10.0,9.0,10.0
3779755022,9.0,9.0,9.5,9.5,8.0,9.0,9.0,9.5,9.0,9.0
3779755023,9.0,8.5,9.5,8.5,8.0,10.0,9.5,10.0,9.0,8.5
3779755027,9.0,9.5,9.5,9.5,8.0,9.5,9.0,9.5,9.0,9.0
3779755028,9.0,9.0,9.0,8.5,9.0,10.0,9.5,10.0,9.0,10.0
3779755030,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3779755034,8.5,9.0,9.0,9.5,8.0,9.5,8.5,8.5,8.5,9.0
3779755035,9.0,8.5,9.0,9.5,8.0,8.0,9.0,8.5,9.0,9.0
3779755036,9.0,9.0,9.0,8.5,9.0,9.0,9.5,9.0,9.0,9.0
3779755038,9.0,7.5,9.0,9.0,8.5,7.0,9.0,7.5,8.5,7.5
3779755040,8.5,7.5,9.0,9.5,8.0,7.5,8.5,7.0,8.5,8.0
3779755043,9.0,8.0,9.0,9.0,8.5,7.0,9.5,9.0,9.0,9.0
3779755054,9.0,7.0,9.0,8.5,8.5,7.0,8.5,7.0,8.5,7.0
3779755060,9.0,6.0,9.0,9.0,8.0,7.0,9.5,6.0,9.0,6.0
3779755066,9.0,9.5,9.5,9.5,8.0,9.5,9.5,10.0,9.0,9.5
3779755067,9.0,9.5,9.5,10.0,8.0,9.5,9.5,10.0,9.0,9.5
3779755068,8.5,7.0,9.0,8.5,7.0,6.0,9.0,10.0,8.5,8.5
3779755070,8.5,6.5,9.0,9.5,7.5,8.5,9.0,6.5,8.5,6.0
3779755073,9.0,7.5,9.5,9.0,8.0,8.5,9.0,7.5,9.0,7.0
3779755075,9.0,7.5,9.0,9.5,8.0,8.0,9.0,7.0,9.0,7.5
3779755078,9.0,5.5,9.0,9.5,8.0,4.5,9.0,8.0,9.0,8.0
3779755083,9.0,5.0,9.0,9.0,8.0,4.5,9.0,5.5,9.0,5.5
3779755088,9.0,9.5,9.5,9.5,8.0,9.5,9.0,9.5,9.0,9.5
